"balls","maidens","runs","wickets","dots","fours","sixes","econ","wides","no_balls","player_name","temp","feels","gust","wind","rain","humidity","cloud","pressure","viscosity","inning","result","bowling_session","toss","venue_name","opposition_name","season_id"
"48","0","35","3","21","1","0","4.38","1","0","Seekkuge Prasanna","26","30","3","2","0","86","25","1012","Excellent","inning1","won","night","won","R.Premadasa Stadium, Khettarama, Colombo","England","11"
"24","0","28","0","7","3","0","7","0","0","Jeevan Mendis","26","30","3","2","0","86","25","1012","Excellent","inning1","won","night","won","R.Premadasa Stadium, Khettarama, Colombo","England","11"
"11","0","5","1","6","0","0","2.73","0","0","Mahela Jayawardene","26","30","3","2","0","86","25","1012","Excellent","inning1","won","night","won","R.Premadasa Stadium, Khettarama, Colombo","England","11"
"60","1","43","2","38","3","1","4.3","1","0","Nuwan Kulasekara","25","25","8","5","0","36","22","1010","Excellent","inning1","lost","day","won","Hagley Oval, Christchurch","New Zealand","11"
"36","0","49","1","16","6","1","8.17","1","0","Shaminda Eranga","25","25","8","5","0","36","22","1010","Excellent","inning1","lost","day","won","Hagley Oval, Christchurch","New Zealand","11"
"60","0","43","2","37","3","2","4.3","0","0","Sachithra Senanayake","25","25","8","5","0","36","22","1010","Excellent","inning1","lost","day","won","Hagley Oval, Christchurch","New Zealand","11"
"12","0","17","0","7","4","0","8.5","0","0","Angelo Mathews","25","25","8","5","0","36","22","1010","Excellent","inning1","lost","day","won","Hagley Oval, Christchurch","New Zealand","11"
"42","0","28","2","22","1","0","4","0","0","Tillakaratne Dilshan","25","25","8","5","0","36","22","1010","Excellent","inning1","lost","day","won","Hagley Oval, Christchurch","New Zealand","11"
"42","0","29","0","29","5","0","4.14","0","0","Thisara Perera","25","25","8","5","0","36","22","1010","Excellent","inning1","lost","day","won","Hagley Oval, Christchurch","New Zealand","11"
"6","0","5","0","4","1","0","5","0","0","Jeevan Mendis","25","25","8","5","0","36","22","1010","Excellent","inning1","lost","day","won","Hagley Oval, Christchurch","New Zealand","11"
"48","0","40","1","28","4","0","5","1","0","Nuwan Kulasekara","27","28","2","2","0","52","44","1009","Excellent","inning2","won","day","lost","Seddon Park, Hamilton","New Zealand","11"
"24","0","41","0","9","6","1","10.25","0","0","Thisara Perera","27","28","2","2","0","52","44","1009","Excellent","inning2","won","day","lost","Seddon Park, Hamilton","New Zealand","11"
"60","0","55","2","37","5","3","5.5","0","0","Sachithra Senanayake","27","28","2","2","0","52","44","1009","Excellent","inning2","won","day","lost","Seddon Park, Hamilton","New Zealand","11"
"60","0","36","2","35","3","0","3.6","0","0","Rangana Herath","27","28","2","2","0","52","44","1009","Excellent","inning2","won","day","lost","Seddon Park, Hamilton","New Zealand","11"
"60","0","47","1","36","1","3","4.7","3","0","Jeevan Mendis","27","28","2","2","0","52","44","1009","Excellent","inning2","won","day","lost","Seddon Park, Hamilton","New Zealand","11"
"42","0","27","0","21","2","0","3.86","0","0","Tillakaratne Dilshan","27","28","2","2","0","52","44","1009","Excellent","inning2","won","day","lost","Seddon Park, Hamilton","New Zealand","11"
"6","0","2","0","4","0","0","2","0","0","Angelo Mathews","27","28","2","2","0","52","44","1009","Excellent","inning2","won","day","lost","Seddon Park, Hamilton","New Zealand","11"
"36","0","35","0","19","4","1","5.83","0","0","Nuwan Kulasekara","22","22","23","17","1","76","99","1007","Excellent","inning0","n/r","day","won","Eden Park, Auckland","New Zealand","11"
"36","0","30","0","20","1","2","5","0","0","Dhammika Prasad","22","22","23","17","1","76","99","1007","Excellent","inning0","n/r","day","won","Eden Park, Auckland","New Zealand","11"
"41","2","21","3","26","2","0","3.07","0","0","Angelo Mathews","22","22","23","17","1","76","99","1007","Excellent","inning0","n/r","day","won","Eden Park, Auckland","New Zealand","11"
"42","0","30","0","22","3","0","4.29","1","0","Sachithra Senanayake","22","22","23","17","1","76","99","1007","Excellent","inning0","n/r","day","won","Eden Park, Auckland","New Zealand","11"
"18","0","24","0","5","0","2","8","0","0","Thisara Perera","22","22","23","17","1","76","99","1007","Excellent","inning0","n/r","day","won","Eden Park, Auckland","New Zealand","11"
"54","0","51","1","26","5","0","5.67","3","0","Nuwan Kulasekara","22","24","19","16","0","37","4","1015","Excellent","inning1","lost","day","won","Saxton Oval, Nelson","New Zealand","11"
"24","1","16","1","17","1","1","4","1","0","Angelo Mathews","22","24","19","16","0","37","4","1015","Excellent","inning1","lost","day","won","Saxton Oval, Nelson","New Zealand","11"
"54","1","39","1","28","2","0","4.33","2","0","Rangana Herath","22","24","19","16","0","37","4","1015","Excellent","inning1","lost","day","won","Saxton Oval, Nelson","New Zealand","11"
"48","0","58","1","19","3","3","7.25","0","0","Thisara Perera","22","24","19","16","0","37","4","1015","Excellent","inning1","lost","day","won","Saxton Oval, Nelson","New Zealand","11"
"55","0","57","0","14","1","2","6.22","0","0","Sachithra Senanayake","22","24","19","16","0","37","4","1015","Excellent","inning1","lost","day","won","Saxton Oval, Nelson","New Zealand","11"
"42","0","40","1","14","2","1","5.71","1","0","Jeevan Mendis","22","24","19","16","0","37","4","1015","Excellent","inning1","lost","day","won","Saxton Oval, Nelson","New Zealand","11"
"12","0","18","0","2","2","0","9","0","0","Tillakaratne Dilshan","22","24","19","16","0","37","4","1015","Excellent","inning1","lost","day","won","Saxton Oval, Nelson","New Zealand","11"
"60","0","71","2","28","8","2","7.1","1","0","Nuwan Kulasekara","17","17","17","13","0","73","39","1019","Excellent","inning2","lost","day","won","University Oval, Dunedin","New Zealand","11"
"60","0","93","0","27","11","4","9.3","0","0","Suranga Lakmal","17","17","17","13","0","73","39","1019","Excellent","inning2","lost","day","won","University Oval, Dunedin","New Zealand","11"
"60","0","49","1","32","5","0","4.9","2","0","Thisara Perera","17","17","17","13","0","73","39","1019","Excellent","inning2","lost","day","won","University Oval, Dunedin","New Zealand","11"
"42","0","36","2","23","4","0","5.14","3","0","Lahiru Thirimanne","17","17","17","13","0","73","39","1019","Excellent","inning2","lost","day","won","University Oval, Dunedin","New Zealand","11"
"42","0","58","0","10","4","2","8.29","0","0","Sachithra Senanayake","17","17","17","13","0","73","39","1019","Excellent","inning2","lost","day","won","University Oval, Dunedin","New Zealand","11"
"12","0","21","0","4","1","2","10.5","0","0","Jeevan Mendis","17","17","17","13","0","73","39","1019","Excellent","inning2","lost","day","won","University Oval, Dunedin","New Zealand","11"
"24","0","31","0","6","2","1","7.75","0","0","Tillakaratne Dilshan","17","17","17","13","0","73","39","1019","Excellent","inning2","lost","day","won","University Oval, Dunedin","New Zealand","11"
"42","1","31","0","27","2","1","4.43","1","0","Suranga Lakmal","18","18","21","15","0","80","0","1019","Excellent","inning2","lost","day","lost","University Oval, Dunedin","New Zealand","11"
"60","0","59","2","34","8","0","5.9","4","0","Dhammika Prasad","18","18","21","15","0","80","0","1019","Excellent","inning2","lost","day","lost","University Oval, Dunedin","New Zealand","11"
"60","1","45","1","31","3","1","4.5","0","0","Rangana Herath","18","18","21","15","0","80","0","1019","Excellent","inning2","lost","day","lost","University Oval, Dunedin","New Zealand","11"
"60","0","86","1","16","10","1","8.6","3","0","Thisara Perera","18","18","21","15","0","80","0","1019","Excellent","inning2","lost","day","lost","University Oval, Dunedin","New Zealand","11"
"30","0","27","0","10","2","0","5.4","0","0","Jeevan Mendis","18","18","21","15","0","80","0","1019","Excellent","inning2","lost","day","lost","University Oval, Dunedin","New Zealand","11"
"12","0","17","0","4","1","1","8.5","0","0","Lahiru Thirimanne","18","18","21","15","0","80","0","1019","Excellent","inning2","lost","day","lost","University Oval, Dunedin","New Zealand","11"
"36","0","42","1","8","0","2","7","1","0","Tillakaratne Dilshan","18","18","21","15","0","80","0","1019","Excellent","inning2","lost","day","lost","University Oval, Dunedin","New Zealand","11"
"54","0","55","2","31","6","1","6.11","3","0","Nuwan Kulasekara","20","20","34","23","0","85","4","1013","Excellent","inning1","won","night","won","Westpac Stadium, Wellington","New Zealand","11"
"54","1","34","2","36","4","0","3.78","1","0","Shaminda Eranga","20","20","34","23","0","85","4","1013","Excellent","inning1","won","night","won","Westpac Stadium, Wellington","New Zealand","11"
"56","0","30","1","29","0","0","3.21","1","0","Seekkuge Prasanna","20","20","34","23","0","85","4","1013","Excellent","inning1","won","night","won","Westpac Stadium, Wellington","New Zealand","11"
"48","0","60","2","20","6","2","7.5","0","0","Dushmantha Chameera","20","20","34","23","0","85","4","1013","Excellent","inning1","won","night","won","Westpac Stadium, Wellington","New Zealand","11"
"30","0","42","1","9","3","1","8.4","1","0","Thisara Perera","20","20","34","23","0","85","4","1013","Excellent","inning1","won","night","won","Westpac Stadium, Wellington","New Zealand","11"
"30","0","27","1","13","3","0","5.4","0","0","Tillakaratne Dilshan","20","20","34","23","0","85","4","1013","Excellent","inning1","won","night","won","Westpac Stadium, Wellington","New Zealand","11"
"48","0","78","1","16","9","2","9.75","3","0","Nuwan Kulasekara","14","12","23","20","0","61","79","1029","Excellent","inning2","lost","day","won","Hagley Oval, Christchurch","New Zealand","11"
"60","0","84","0","19","8","1","8.4","3","3","Lasith Malinga","14","12","23","20","0","61","79","1029","Excellent","inning2","lost","day","won","Hagley Oval, Christchurch","New Zealand","11"
"36","0","28","0","20","4","0","4.67","0","0","Angelo Mathews","14","12","23","20","0","61","79","1029","Excellent","inning2","lost","day","won","Hagley Oval, Christchurch","New Zealand","11"
"54","0","37","1","30","3","0","4.11","1","0","Rangana Herath","14","12","23","20","0","61","79","1029","Excellent","inning2","lost","day","won","Hagley Oval, Christchurch","New Zealand","11"
"30","0","35","0","11","2","1","7","1","0","Tillakaratne Dilshan","14","12","23","20","0","61","79","1029","Excellent","inning2","lost","day","won","Hagley Oval, Christchurch","New Zealand","11"
"60","0","62","2","28","8","0","6.2","0","0","Suranga Lakmal","14","12","23","20","0","61","79","1029","Excellent","inning2","lost","day","won","Hagley Oval, Christchurch","New Zealand","11"
"12","0","5","2","7","0","0","2.5","0","0","Jeevan Mendis","14","12","23","20","0","61","79","1029","Excellent","inning2","lost","day","won","Hagley Oval, Christchurch","New Zealand","11"
"58","1","41","3","44","6","0","4.24","5","1","Lasith Malinga","15","14","16","12","0","85","60","1025","Excellent","inning2","won","day","won","University Oval, Dunedin","Afghanistan","11"
"60","1","36","2","40","2","1","3.6","2","0","Suranga Lakmal","15","14","16","12","0","85","60","1025","Excellent","inning2","won","day","won","University Oval, Dunedin","Afghanistan","11"
"42","0","41","3","23","3","1","5.86","2","0","Angelo Mathews","15","14","16","12","0","85","60","1025","Excellent","inning2","won","day","won","University Oval, Dunedin","Afghanistan","11"
"60","0","54","1","33","5","2","5.4","1","0","Thisara Perera","15","14","16","12","0","85","60","1025","Excellent","inning2","won","day","won","University Oval, Dunedin","Afghanistan","11"
"60","0","41","1","36","3","1","4.1","1","0","Rangana Herath","15","14","16","12","0","85","60","1025","Excellent","inning2","won","day","won","University Oval, Dunedin","Afghanistan","11"
"18","0","13","0","9","1","0","4.33","0","0","Jeevan Mendis","15","14","16","12","0","85","60","1025","Excellent","inning2","won","day","won","University Oval, Dunedin","Afghanistan","11"
"54","0","35","3","34","4","0","3.89","0","0","Lasith Malinga","19","19","16","11","0","76","29","1010","Excellent","inning1","won","night","won","Melbourne Cricket Ground","Bangladesh","11"
"48","0","49","2","24","6","0","6.13","2","0","Suranga Lakmal","19","19","16","11","0","76","29","1010","Excellent","inning1","won","night","won","Melbourne Cricket Ground","Bangladesh","11"
"34","0","36","1","18","4","1","6.35","0","0","Angelo Mathews","19","19","16","11","0","76","29","1010","Excellent","inning1","won","night","won","Melbourne Cricket Ground","Bangladesh","11"
"60","0","43","0","37","4","1","4.3","0","0","Rangana Herath","19","19","16","11","0","76","29","1010","Excellent","inning1","won","night","won","Melbourne Cricket Ground","Bangladesh","11"
"38","0","33","1","18","3","0","5.21","1","0","Thisara Perera","19","19","16","11","0","76","29","1010","Excellent","inning1","won","night","won","Melbourne Cricket Ground","Bangladesh","11"
"48","0","35","2","28","2","1","4.38","3","0","Tillakaratne Dilshan","19","19","16","11","0","76","29","1010","Excellent","inning1","won","night","won","Melbourne Cricket Ground","Bangladesh","11"
"60","0","63","1","30","10","0","6.3","2","0","Lasith Malinga","16","16","39","31","0","81","34","1030","Excellent","inning2","won","day","lost","Westpac Stadium, Wellington","England","11"
"46","0","71","1","25","11","1","9.26","2","2","Suranga Lakmal","16","16","39","31","0","81","34","1030","Excellent","inning2","won","day","lost","Westpac Stadium, Wellington","England","11"
"60","1","43","1","38","4","1","4.3","1","0","Angelo Mathews","16","16","39","31","0","81","34","1030","Excellent","inning2","won","day","lost","Westpac Stadium, Wellington","England","11"
"50","0","35","1","24","1","1","4.2","0","0","Tillakaratne Dilshan","16","16","39","31","0","81","34","1030","Excellent","inning2","won","day","lost","Westpac Stadium, Wellington","England","11"
"35","0","35","1","10","3","0","6","0","0","Rangana Herath","16","16","39","31","0","81","34","1030","Excellent","inning2","won","day","lost","Westpac Stadium, Wellington","England","11"
"49","0","55","1","24","6","2","6.73","0","0","Thisara Perera","16","16","39","31","0","81","34","1030","Excellent","inning2","won","day","lost","Westpac Stadium, Wellington","England","11"
"60","0","59","2","29","7","0","5.9","1","0","Lasith Malinga","26","28","20","18","0","65","14","1008","Excellent","inning2","lost","day","lost","Sydney Cricket Ground","Australia","11"
"54","0","59","0","23","5","1","6.56","0","0","Sachithra Senanayake","26","28","20","18","0","65","14","1008","Excellent","inning2","lost","day","lost","Sydney Cricket Ground","Australia","11"
"42","0","59","1","15","6","1","8.43","2","0","Angelo Mathews","26","28","20","18","0","65","14","1008","Excellent","inning2","lost","day","lost","Sydney Cricket Ground","Australia","11"
"60","0","77","1","23","9","1","7.7","0","0","Seekkuge Prasanna","26","28","20","18","0","65","14","1008","Excellent","inning2","lost","day","lost","Sydney Cricket Ground","Australia","11"
"54","0","87","2","18","9","4","9.67","1","0","Thisara Perera","26","28","20","18","0","65","14","1008","Excellent","inning2","lost","day","lost","Sydney Cricket Ground","Australia","11"
"30","0","33","1","10","2","1","6.6","0","0","Tillakaratne Dilshan","26","28","20","18","0","65","14","1008","Excellent","inning2","lost","day","lost","Sydney Cricket Ground","Australia","11"
"54","0","29","2","35","0","0","3.22","2","0","Lasith Malinga","15","15","17","9","0","87","74","1019","Good","inning1","won","night","won","Bellerive Oval, Hobart","Scotland","11"
"42","0","20","3","30","1","0","2.86","1","0","Nuwan Kulasekara","15","15","17","9","0","87","74","1019","Good","inning1","won","night","won","Bellerive Oval, Hobart","Scotland","11"
"42","0","41","1","21","5","0","5.86","2","0","Thisara Perera","15","15","17","9","0","87","74","1019","Good","inning1","won","night","won","Bellerive Oval, Hobart","Scotland","11"
"30","0","15","1","19","1","0","3","0","0","Tillakaratne Dilshan","15","15","17","9","0","87","74","1019","Good","inning1","won","night","won","Bellerive Oval, Hobart","Scotland","11"
"48","0","57","0","15","3","2","7.13","0","0","Seekkuge Prasanna","15","15","17","9","0","87","74","1019","Good","inning1","won","night","won","Bellerive Oval, Hobart","Scotland","11"
"43","0","51","3","20","7","0","7.12","1","1","Dushmantha Chameera","15","15","17","9","0","87","74","1019","Good","inning1","won","night","won","Bellerive Oval, Hobart","Scotland","11"
"36","0","43","1","21","4","0","7.17","3","2","Lasith Malinga","22","22","30","18","0","71","73","1017","Excellent","inning1","lost","night","won","Sydney Cricket Ground","South Africa","11"
"12","0","10","0","5","0","0","5","0","0","Tillakaratne Dilshan","22","22","30","18","0","71","73","1017","Excellent","inning1","lost","night","won","Sydney Cricket Ground","South Africa","11"
"6","0","13","0","2","3","0","13","0","0","Nuwan Kulasekara","22","22","30","18","0","71","73","1017","Excellent","inning1","lost","night","won","Sydney Cricket Ground","South Africa","11"
"36","0","25","0","22","1","0","4.17","0","0","Tharindu Kaushal","22","22","30","18","0","71","73","1017","Excellent","inning1","lost","night","won","Sydney Cricket Ground","South Africa","11"
"12","0","29","0","3","3","0","14.5","4","1","Dushmantha Chameera","22","22","30","18","0","71","73","1017","Excellent","inning1","lost","night","won","Sydney Cricket Ground","South Africa","11"
"6","0","10","0","3","2","0","10","1","0","Thisara Perera","22","22","30","18","0","71","73","1017","Excellent","inning1","lost","night","won","Sydney Cricket Ground","South Africa","11"
"48","0","56","0","25","8","0","7","5","0","Lasith Malinga","28","32","7","3","10","82","65","1010","Average","inning1","lost","day","lost","Rangiri Dambulla International Stadium","Pakistan","12"
"30","1","21","1","21","4","0","4.2","0","0","Suranga Lakmal","28","32","7","3","10","82","65","1010","Average","inning1","lost","day","lost","Rangiri Dambulla International Stadium","Pakistan","12"
"48","0","32","1","29","3","0","4","0","0","Thisara Perera","28","32","7","3","10","82","65","1010","Average","inning1","lost","day","lost","Rangiri Dambulla International Stadium","Pakistan","12"
"30","0","22","1","18","3","0","4.4","0","0","Angelo Mathews","28","32","7","3","10","82","65","1010","Average","inning1","lost","day","lost","Rangiri Dambulla International Stadium","Pakistan","12"
"54","0","72","0","21","6","4","8","0","0","Seekkuge Prasanna","28","32","7","3","10","82","65","1010","Average","inning1","lost","day","lost","Rangiri Dambulla International Stadium","Pakistan","12"
