,batting_consistency,batting_form,batting_temp,batting_wind,batting_humidity,batting_cloud,batting_pressure,venue,opposition,season
2081,36.6786,15.4675,29,23,74,27,1009,31.5395,42.4493,16
2082,0.0,0.0,27,12,42,0,1015,0.5132,0.6714,5
2083,36.6786,0.0,22,15,68,7,1010,31.9642,29.0593,19
2084,31.1971,23.1603,23,60,60,55,1008,19.6864,23.233,15
2085,72.1185,36.6582,11,14,97,100,1015,24.186,45.8996,10
2086,0.0,0.0,31,15,28,9,1012,29.4535,23.5457,9
2087,40.9425,32.8603,30,9,60,0,1008,14.0415,23.2475,17
2088,19.8964,13.6539,12,13,73,51,1022,7.2146,12.1846,7
2089,60.1022,20.895,26,25,82,10,1011,33.7254,29.3352,10
2090,0.0,0.0,23,5,94,51,1011,10.0758,9.84625,14
2091,55.6003,26.6158,24,15,81,34,1006,32.0968,24.3489,12
2092,35.5758,19.5525,16,18,57,24,1018,3.7356,24.1402,20
2093,58.7808,12.9841,34,15,39,0,1009,20.6743,27.4652,17
2094,31.4101,37.751,28,8,74,50,1008,26.0201,13.1735,7
2095,53.017,19.3758,26,6,37,6,1011,29.1294,31.198,9
2096,42.0114,32.2233,31,36,64,14,1009,14.1346,24.8272,16
2097,26.8548,0.0,16,9,67,7,1020,4.9496,8.72252,17
2098,31.4101,0.0,27,7,79,36,1009,45.4385,27.5218,11
2099,24.9177,0.0,17,23,77,99,1019,7.2146,20.5086,14
2100,0.0,0.0,27,2,82,37,1010,11.2477,7.15613,2
2101,75.4504,52.8502,27,3,79,69,1010,28.2105,30.9742,18
2102,58.7808,26.6489,29,11,28,6,1009,26.8478,28.0959,5
2103,74.1419,19.8603,27,22,61,15,1013,24.8295,33.4671,5
2104,29.7883,0.0,33,9,57,21,1012,27.5304,23.6162,15
2105,53.017,0.0,15,14,83,100,1003,19.0326,10.2729,20
2106,58.7808,26.6489,21,9,53,33,1015,38.5403,34.9796,5
2107,55.6003,2.2035,34,15,39,0,1009,14.0646,24.3489,17
2108,31.4101,0.0,26,22,84,30,1006,45.4385,27.5218,11
2109,74.1419,35.0819,17,18,74,88,1018,32.5604,40.629,11
2110,42.0114,30.9679,23,7,48,22,1012,24.0846,34.9134,15
2111,27.4905,9.55185,27,14,88,20,1008,15.5775,27.6902,12
2112,21.6281,0.0,29,11,40,6,1009,15.688,20.9862,5
2113,36.6786,37.1739,25,13,38,0,1014,30.8039,20.0408,17
2114,60.1022,24.9015,23,7,88,7,1010,24.7687,31.1885,11
2115,50.1772,39.2129,27,3,90,84,1010,26.5061,24.8669,14
2116,60.1022,31.8842,28,12,72,20,1009,32.6521,31.1885,3
2117,58.7808,19.6565,18,27,82,2,1018,8.3888,16.2816,11
2118,33.1031,0.0,20,16,71,34,1016,25.3309,30.2476,14
2119,72.1185,29.9567,33,4,44,49,1007,41.6504,42.9488,5
2120,23.6093,14.0414,17,18,74,88,1018,5.7809,11.2803,11
2121,36.6786,15.4675,25,4,82,51,1006,25.3904,23.9858,16
2122,19.8964,26.0617,11,14,97,100,1015,0.2566,6.36638,10
2123,0.0,0.2238,24,18,90,73,1013,36.7762,41.5589,5
2124,50.1772,11.9432,26,6,37,6,1011,33.843,32.5809,9
2125,74.1419,53.739,27,16,81,36,1007,41.6468,33.9133,8
2126,60.1022,22.2231,29,15,78,47,1013,52.8033,35.7069,8
2127,0.0,0.0,17,20,66,78,1002,9.0506,11.028,4
2128,60.1022,51.1083,30,5,35,0,1012,36.6574,37.9844,1
2129,19.8964,14.5461,17,11,76,87,1015,16.7498,12.1846,5
2130,62.9666,0.0,15,15,78,52,1016,20.511,20.8176,14
2131,55.6003,30.2481,27,9,52,3,1012,5.48867,31.866,19
2132,74.1419,31.9593,27,17,87,67,1007,41.6468,32.0341,14
2133,75.4504,0.0,16,29,82,96,1009,36.6616,45.2291,16
2134,38.8512,0.0,22,14,48,10,1023,29.6447,24.6084,13
2135,75.4504,29.2227,25,20,56,25,1007,22.5796,30.9742,5
2136,24.3925,0.0,26,12,71,18,1005,24.0069,20.5678,16
2137,62.9666,24.4964,25,13,55,13,1010,28.0189,27.935,15
2138,74.1419,42.7845,26,18,75,22,1010,41.6468,41.1566,3
2139,50.1772,30.4913,22,15,68,7,1010,36.7933,26.9079,19
2140,35.5758,16.7592,23,17,74,27,1018,4.15429,14.2842,3
2141,35.5758,0.0,26,9,85,69,1009,20.3233,22.6286,16
2142,22.8244,20.5623,27,2,82,37,1010,24.8113,19.6594,2
2143,55.6003,2.2035,30,9,60,0,1008,30.0559,24.3489,17
2144,62.9666,32.0163,29,23,74,27,1009,83.6054,49.9098,16
2145,42.0114,0.0,20,16,71,34,1016,26.3955,26.5509,14
2146,38.8512,27.9157,18,9,90,87,1012,5.74843,18.8785,8
2147,42.0114,14.2087,27,9,52,3,1012,31.9921,26.2645,19
2148,28.3833,21.3372,21,10,40,9,1014,5.74843,24.9531,11
2149,53.017,34.819,30,9,60,0,1008,17.3176,32.3246,17
2150,72.1185,47.3499,28,18,60,8,1012,57.2933,30.6193,9
2151,60.1022,24.9015,23,6,74,55,1009,26.7077,30.5283,11
2152,75.4504,28.7134,28,21,73,49,1007,44.097,38.4666,6
2153,50.1772,30.15,27,3,79,69,1010,26.5061,30.2217,18
2154,22.8244,13.6036,27,15,67,19,1007,31.4576,19.4488,4
2155,33.1031,24.6616,22,3,91,40,1013,42.6894,30.2476,19
2156,28.3833,20.8572,26,3,84,40,1010,39.2855,24.9531,9
2157,50.1772,15.9831,28,25,75,8,1012,41.657,33.0398,12
2158,0.0,0.0,29,30,77,6,1009,2.6031,2.5703,21
2159,62.9666,0.0,17,23,77,99,1019,36.9193,32.4694,14
2160,74.1419,32.3313,17,7,63,74,1025,27.3601,34.9702,10
2161,0.0,3.9093,22,3,91,40,1013,0.5132,0.2238,19
2162,55.6003,43.7288,20,9,42,52,1015,44.0018,27.4583,1
2163,0.0,0.0,33,18,51,0,1010,0.5132,3.71389,17
2164,36.6786,23.1957,20,16,71,34,1016,17.9776,26.9816,14
2165,28.3833,20.8572,23,35,59,0,1016,33.2106,23.2074,9
2166,75.4504,28.7134,22,12,84,8,1009,24.8153,45.2291,6
2167,0.0,22.2651,13,23,75,54,1002,17.6516,17.4876,10
2168,22.8727,20.1611,27,9,52,3,1012,12.9586,17.6027,19
2169,74.1419,39.2092,26,3,84,40,1010,44.7208,40.629,9
2170,74.1419,30.646,18,16,65,40,1010,21.4266,40.629,13
2171,58.7808,19.5385,24,27,79,2,1014,16.7842,26.6371,9
2172,55.6003,29.6249,35,9,44,0,1003,30.0559,36.2503,18
2173,0.0,0.0,27,9,52,3,1012,24.145,11.8834,19
2174,50.1772,28.0995,18,32,62,55,1015,38.836,32.7897,20
2175,53.017,23.2927,28,15,70,51,1015,16.883,30.3221,8
2176,0.0,0.0,34,15,39,0,1009,2.6031,4.73523,17
2177,62.9666,42.961,30,10,32,0,1012,34.4715,40.7923,17
2178,74.1419,32.8786,26,22,70,33,1006,54.7206,33.4671,6
2179,53.017,30.9292,22,10,51,6,1020,59.6045,24.4113,13
2180,60.1022,33.0075,29,11,28,6,1009,19.063,18.3368,5
2181,62.9666,27.6969,30,5,45,0,1008,32.0613,49.9098,3
2182,53.017,0.0,19,17,73,36,1019,19.0326,24.4113,20
2183,22.8727,12.424,30,10,32,0,1012,18.4804,14.6339,17
2184,72.1185,28.3124,18,9,90,87,1012,29.7311,38.9143,8
2185,75.4504,0.0,16,18,57,24,1018,124.484,40.6557,20
2186,58.7808,12.9841,29,11,36,0,1012,26.7752,34.3766,17
2187,72.1185,27.4201,25,6,37,34,1010,20.7178,40.8657,11
2188,42.0114,21.2279,27,3,79,69,1010,24.6787,26.2645,18
2189,27.4905,0.0,20,21,68,2,1022,26.2446,27.6902,9
2190,31.1971,23.1603,21,2,67,46,1015,15.2721,23.233,15
2191,28.3833,0.2238,28,9,77,30,1014,21.0868,16.3709,8
2192,74.1419,19.8603,16,27,59,37,1017,57.4415,38.0494,5
2193,36.6786,15.4675,31,36,64,14,1009,53.6307,42.4493,16
2194,22.7797,36.675,18,32,62,55,1015,13.1191,9.0852,20
2195,62.9666,32.0163,30,31,67,24,1008,37.8024,49.9098,16
2196,50.1772,11.9432,28,18,60,8,1012,29.3207,33.0398,9
2197,55.6003,43.7288,22,11,51,0,1010,44.0018,27.4583,1
2198,21.6281,0.0,29,9,76,19,1007,17.7541,20.9862,5
2199,28.3833,21.3372,25,6,37,34,1010,7.03932,24.9531,11
2200,55.6003,21.5397,28,25,73,68,1009,33.593,24.3489,10
2201,60.1022,32.2591,17,20,66,78,1002,15.7126,31.8614,4
2202,50.1772,11.9432,22,9,60,11,1018,28.9698,33.0398,9
2203,35.5758,39.2028,12,13,73,51,1022,6.75452,14.2842,7
2204,38.8512,12.509,19,14,67,23,1019,48.5719,23.9161,11
2205,55.6003,20.5994,26,9,88,26,1012,33.593,20.0448,3
2206,31.4101,0.0,22,8,38,3,1021,33.7178,37.5745,2
2207,75.4504,43.6873,26,18,67,11,1007,24.8153,30.9742,10
2208,75.4504,33.0998,26,8,83,15,1011,42.5605,28.4227,7
2209,19.7214,16.209,30,16,63,25,1009,24.0614,21.3852,3
2210,72.1185,36.6582,15,4,87,39,1009,3.49698,45.8996,10
2211,24.9177,3.19997,32,6,39,5,1011,20.2455,16.2269,11
2212,0.0,41.611,29,30,77,6,1009,26.1601,25.1761,21
2213,12.3153,0.4476,19,17,59,19,1015,4.88878,8.67977,16
2214,38.8512,18.2389,20,16,61,2,1003,9.9574,28.3739,7
2215,53.017,30.6952,12,13,73,51,1022,10.6921,22.2579,7
2216,50.1772,28.0995,18,23,61,90,1013,31.674,24.8669,20
2217,72.1185,28.3124,28,17,74,28,1007,56.1313,40.4249,8
2218,19.7214,13.9564,29,17,72,25,1007,15.6938,5.3559,4
2219,24.3925,0.0,18,16,65,40,1010,23.7216,20.849,13
2220,60.1022,22.2231,19,18,61,47,1014,39.9604,31.1885,8
2221,75.4504,33.0998,12,13,73,51,1022,40.5341,28.3293,7
2222,13.5961,0.2238,14,14,70,10,1017,0.2566,9.12687,8
2223,13.5961,0.2238,28,15,70,51,1015,8.69419,16.25,8
2224,55.6003,30.2481,22,3,91,40,1013,32.0968,26.0011,19
2225,35.5758,24.2078,27,12,42,0,1015,19.0878,17.3991,5
2226,60.1022,33.0075,22,17,80,31,1016,24.7687,31.1885,5
2227,75.4504,0.0,19,9,56,9,1013,124.484,45.2291,20
2228,22.8727,17.8463,28,1,76,78,1012,13.5671,17.6027,18
2229,31.1971,0.0,27,12,84,78,1007,24.0505,23.0939,14
2230,60.1022,32.2591,27,23,80,47,1010,33.7254,31.1885,4
2231,42.0114,21.2279,28,1,76,78,1012,24.6787,26.2645,18
2232,40.9425,27.4428,22,13,86,64,1019,17.8238,30.3805,19
2233,24.9177,0.2238,29,11,40,6,1009,13.5702,16.2269,5
2234,69.52344828330413,21.556373111712425,25,7,66,19,1005,30.184450037032313,31.442628975694348,5
2235,39.49699338717842,0.0,19,4,69,47,1015,31.42917226107134,30.336301727798897,14
2236,74.14358326076655,19.87234383691297,29,9,76,19,1007,24.283735551116237,38.05863600101299,5
2237,54.31071076298586,20.545056037336643,23,19,63,27,1016,17.83196348661996,28.720195271713287,11
2238,72.1185,43.848,28,23,77,25,1009,51.61618820899427,35.9733,4
2239,58.7808,12.9841,26,12,37,0,1013,26.7752,28.900844073880833,17
2240,72.59350380818918,39.06885420117753,26,8,84,17,1011,48.70389883284337,39.35239711933875,6
2241,0.0,0.0,26,8,48,3,1011,25.405817236425204,16.610686794181543,16
2242,62.2088134855156,19.21546749688755,26,17,81,34,1006,31.218346686910813,28.973742134643047,8
2243,27.296765174603063,0.0,28,16,76,21,1009,27.563558419439097,25.531912275104396,19
2244,72.15462041788902,19.937160855995003,17,23,77,99,1019,38.183372243044936,38.49447982721326,14
2245,75.4504,34.691080953630674,22,6,74,54,1009,30.994574023640585,28.433850231847803,11
2246,61.654588989731415,30.50791801601613,27,18,73,30,1007,27.395960325293274,29.65121662474249,6
2247,59.525304724199636,21.45986916048454,26,18,67,11,1007,24.53014657635294,19.007624366039643,10
2248,73.04380495044238,38.610257692954335,14,11,74,78,1015,26.633623588803907,44.44331180718965,10
2249,59.65693831050265,23.094372377195192,20,10,42,7,1014,26.583824393709737,34.43982851206259,10
2250,74.1419,41.12346707142264,29,5,69,26,1009,39.453,33.4671,11
2251,52.20903119476391,27.4448102104932,20,12,68,2,1023,38.670792163811136,31.81086836429157,18
2252,53.13456496671452,19.730844297935484,23,13,57,67,1008,25.018047730297205,31.063359828891382,11
2253,66.92642822525987,22.510098767239676,33,13,25,5,1010,33.144470507599735,31.59781149073775,5
2254,31.67786081856531,16.89715044226572,29,17,72,30,1007,45.85485193657601,37.822251815192594,6
2255,73.51161511651831,45.80258791371507,26,4,91,37,1010,36.522739103038305,40.70273155674612,2
2256,39.84219626896349,34.53614154440107,18,17,58,19,1015,25.198027395154078,31.230816121388273,16
2257,32.03739311428447,28.786645379358525,29,22,72,19,1009,37.132416058096446,25.780713778034773,18
2258,74.64249021786584,29.400678264679755,32,14,25,7,1011,52.94688965858911,44.06419103654704,5
2259,58.241200799242094,0.0,17,17,76,93,1017,31.22327903087061,27.619615693239997,9
2260,42.0114,19.246638500292484,26,12,70,7,1009,17.257,26.625156997968233,17
2261,40.56763738265395,27.943554599234663,15,18,64,79,1013,25.52510169517656,16.66237320238952,9
2262,61.4536791626741,39.36436387704546,26,3,64,55,1009,34.94348124376276,25.71044489797415,14
2263,72.57626042325894,45.65535530038943,26,3,88,37,1010,32.174176485913286,40.22855920726293,2
2264,56.364618309878665,22.51066314483614,26,12,70,16,1005,23.386137655205918,26.583414757967535,16
2265,75.4504,33.27320990390078,29,12,32,4,1012,72.0645,26.656109633834436,13
2266,0.0,0.0,28,17,57,5,1010,28.465250246811006,20.49759099270768,19
2267,73.1227551660657,29.73546788262186,27,13,70,0,1014,23.565691135102284,32.984524515942056,5
2268,65.10382146086299,45.02515618966536,24,13,76,3,1010,27.163104865272093,29.18768100679092,16
2269,74.06775498718633,36.936868428691604,13,14,68,79,1020,22.660678181351727,40.74284410777361,10
2270,0.0,10.497069699508947,29,6,39,10,1013,27.563803582042617,20.834095939223605,14
2271,0.0,0.0,19,23,80,4,1013,42.341457148785764,27.080935972966284,15
2272,56.438082190531226,24.49230659066336,28,16,75,39,1010,45.369772450558315,32.922145641558814,6
2273,75.4504,35.71190788158493,29,11,34,1,1012,72.0645,27.42241986792886,15
2274,50.1772,29.616430150976058,27,18,79,22,1008,35.2199,30.47464279784432,11
2275,5.510866474173134,39.57743157020018,29,31,74,7,1009,27.99747482708128,24.820028498677637,20
2276,27.668699145029716,22.903292629815482,19,12,52,23,1015,35.50486912821114,44.49894505176391,17
2277,50.15917254588781,28.09482977010231,19,14,67,2,1026,38.843562260635444,30.21664332356867,20
2278,72.40507302068764,38.11031401654854,27,7,74,51,1008,36.466022054635204,42.620248011569046,7
2279,73.02947912414474,32.54263064286095,21,19,69,31,1016,41.28823476562577,36.908005821704506,4
2280,59.73207831468044,21.50420010780901,28,12,78,43,1011,49.08043156039971,35.82549355347684,8
2281,72.1185,32.2675,26,3,83,12,1011,56.1313,33.618189999538984,3
2282,74.1419,36.39973137658707,21,10,41,9,1015,39.962097256157584,38.342232249659844,10
2283,20.87543828175836,0.0,24,24,77,6,1012,51.26345914343363,23.4600780201251,12
2284,47.65097703041603,27.070868467819242,25,11,85,24,1009,34.50200261956759,31.978963713789017,19
2285,62.03517749778177,30.158859201081388,27,18,73,31,1008,28.355151254795537,29.72869224233925,6
2286,74.96192071640813,43.35027355962802,19,5,87,34,1010,50.59104535931724,38.32761184083763,7
2287,73.0047273070915,25.534586041653327,25,8,73,0,1012,26.442865933176844,31.238967092059436,5
2288,0.0,0.0,25,6,43,18,1014,23.983185576737807,18.662481974195924,17
2289,53.017,36.092359385202386,28,25,74,8,1011,24.247925857223684,32.3246,12
2290,59.95043853191649,31.011979272468395,26,23,83,67,1008,53.83179585412327,35.62337032258427,4
2291,75.4504,27.0887,21,6,91,51,1011,29.383418011098986,28.5609984032919,14
2292,75.4504,41.97886101881246,16,19,66,78,1002,37.75233074113285,40.6557,4
2293,33.970185575163455,0.0,22,10,41,5,1021,32.31646356369377,33.11355664805917,5
2294,59.96028982883731,28.490718328672127,28,18,73,33,1009,33.0372523276838,30.040309733769746,6
2295,31.232151936134827,1.5222990038122806,24,16,71,15,1010,29.72590771584057,23.82256886390327,12
2296,72.1185,43.00129963944147,27,23,80,46,1009,49.9258,36.49753868884564,4
2297,0.0,0.0,29,25,63,7,1008,29.882721599971745,26.182826081181677,20
2298,74.85542624623704,27.248063691544367,22,6,90,85,1011,27.38968958568607,39.229345562932984,10
2299,74.44519486460305,26.21077604531405,22,15,57,1,1003,48.67858813870325,31.197020080987816,6
2300,74.20575383311497,27.545818615329758,21,20,74,31,1012,54.85122122134904,40.56948362636422,11
2301,61.68153162142924,24.33441334074453,25,5,74,1,1012,37.20752752561315,37.31504830822665,10
2302,53.017,19.379645783885373,23,26,79,2,1013,47.97039629150787,30.056232638717436,9
2303,59.37109013527763,25.668581528916594,26,14,85,29,1009,32.56191911906521,31.862147041333152,12
2304,70.14552376089576,27.13367901296191,13,18,63,80,1027,23.55915827876113,42.815436601589035,9
2305,75.4504,37.31745965609496,29,6,69,25,1009,27.285696681743566,40.03921678729358,10
2306,28.381728942228946,20.93210595865163,23,11,46,8,1018,37.7328894996471,23.249474153760485,9
2307,48.60907214334726,29.973639678494603,29,12,30,4,1012,31.09621702131423,31.521157310257514,19
2308,50.12122935609913,0.0,26,3,80,15,1010,41.68070177699749,32.56756358356639,7
2309,72.8970267845006,46.792726610341354,25,17,33,0,1018,33.454442464413496,33.478117762932605,5
2310,29.60308390543284,23.140816372413656,24,3,80,50,1007,33.87415975773839,31.620637751143242,15
2311,74.55938785194456,35.72154126221536,23,35,59,0,1016,27.229264342831378,35.062232224529495,9
2312,74.10299078803327,20.054449929673343,32,14,25,7,1011,30.774087533239268,38.095079960970146,5
2313,66.3899309964529,31.411117609082787,29,13,36,47,1013,38.89991890097647,38.47098580874325,5
2314,53.14749569733547,28.93497953324031,24,10,85,25,1009,33.5093413725824,32.18934085596335,18
2315,60.66707505100517,31.643627687211374,26,11,48,0,1013,27.04364265096541,29.45019044904382,4
2316,72.1185,36.77187954576219,22,7,82,16,1013,53.3303482078092,39.86577133969565,6
2317,0.0,1.6140869171364287,24,16,91,71,1012,35.60751772026006,38.63580223885423,4
2318,59.934867432751645,19.257405573910415,27,13,59,27,1010,58.722801443264196,27.654957406654347,3
2319,59.81153628383778,24.766924503142086,24,16,83,30,1010,32.797079911701616,32.800414937131,11
2320,55.08813275877703,25.832888906619413,26,23,80,14,1009,33.74664733911336,27.71928042713495,6
2321,73.64835544399473,31.35101621225186,28,18,77,23,1007,45.17983653328969,35.50159926405255,9
2322,75.4504,23.3196,27,17,82,60,1015,61.4144,44.89313059878968,8
2323,74.94445632385317,24.519442431372738,25,11,88,63,1013,58.826180069245964,43.45042861700953,7
2324,34.46497644226107,20.403155370066074,16,6,74,42,1022,46.2625706525423,35.73010553000834,4
2325,61.57563033812792,32.939537561849036,22,12,82,6,1009,30.910388746015638,29.312704149315383,8
2326,59.67706796035536,24.83469519728055,12,13,73,50,1022,30.3264192765672,31.66650558836786,7
2327,60.34233835056752,50.99788627972957,27,8,77,55,1008,34.0610259781763,38.08361047473493,2
2328,74.11552846077015,42.79836089353116,26,17,74,22,1009,41.83558054758075,41.08904459855188,3
2329,52.579247690679026,27.10236532896385,26,22,71,33,1006,37.157918491893184,32.00044008336112,6
2330,75.18133126080201,34.169837716825505,27,14,85,30,1009,45.06883406708797,41.07917296181769,11
2331,62.9666,31.654181676388777,27,31,74,12,1009,37.8024,47.24015053048871,14
2332,58.60016574262673,21.637609369952365,16,17,63,75,1011,36.773166917087345,31.72076183504468,8
2333,74.1419,42.7845,18,20,67,29,1019,34.271612851295146,33.64874458124826,3
2334,72.34273625010395,46.44773530630558,23,35,59,0,1016,23.69644229202342,30.93489750570626,9
2335,60.1022,23.758805373500042,16,18,70,83,1015,37.571352964545014,31.09704485012959,9
2336,68.69618002239548,29.10795171341984,27,13,70,0,1014,23.01174009162786,29.80998959105675,5
2337,55.81779140407613,36.03893717933802,27,12,87,68,1007,33.22760610430254,27.0947514565617,14
2338,67.97396508863062,42.47466455210093,27,8,75,51,1008,34.77250756860955,41.23653173822207,5
2339,74.1419,41.68262955799465,26,14,73,21,1010,40.97069355419927,40.99399914267278,4
2340,61.40115440519701,30.91928684884982,27,20,76,40,1009,32.35461401479209,30.612486913321728,4
2341,60.1022,21.337538241110227,16,5,86,38,1009,33.434454765242364,31.8614,10
2342,28.562671487214804,20.691019257805095,25,10,44,10,1016,36.06744326145558,23.19520563743654,9
2343,58.7808,28.4716068895193,28,11,75,21,1006,23.121649795518568,26.871294503523806,5
2344,73.61646104660969,0.0,16,28,81,96,1010,36.6994575488464,43.35462981755761,15
2345,36.12025674561617,35.90712340907697,27,10,32,11,1009,30.11161140592543,20.365956131833272,17
2346,58.7808,12.9841,25,12,37,0,1013,26.7752,26.350965959461597,17
2347,53.3008139300984,19.597144582163484,25,6,37,6,1011,29.147734222859768,31.469844811045526,9
2348,51.280952548247114,11.050842515616084,19,13,57,15,1014,33.51401512031011,30.26072273253187,17
2349,1.0383394589787769,0.0,18,22,82,4,1013,44.46334072225568,26.54597398382023,14
2350,55.00645441701215,20.988854609528243,17,18,74,88,1018,24.174217689805026,26.12889338746448,11
2351,72.48329504521939,43.727874004828664,27,24,79,27,1009,50.79024562756644,35.52146183536185,5
2352,74.1419,33.19329024847435,19,20,65,4,1020,30.02614696262082,32.792889021707566,8
2353,58.7808,21.204521499059634,23,9,62,8,1017,21.158942055110114,27.4652,8
2354,32.021556115142026,0.0,16,13,80,52,1015,31.131616385126044,28.952176987837188,12
2355,41.248962376636996,32.38596811888537,22,21,54,19,1013,51.49001999956605,25.212916929687356,13
2356,60.1022,51.1083,25,3,94,51,1010,34.1429,34.4756104280595,2
2357,60.600455768490676,21.276568242581938,25,15,81,34,1006,27.14999197960566,27.669431993892903,10
2358,53.017,32.242486974745,27,21,71,9,1009,30.17806729825111,29.64196532187673,11
2359,74.22417173491215,42.84126341022445,25,8,87,26,1011,45.30975496224346,34.811506396968,3
2360,75.4504,24.29468463735496,17,9,89,86,1012,17.651844029804092,45.01015274132675,8
2361,39.50666892654013,32.54489877083641,23,14,58,19,1013,26.07653570898915,26.898696357735158,15
2362,73.1787160951675,31.48770988853905,25,17,76,32,1012,41.33633813248406,37.061129709981834,5
2363,74.76574920421291,27.307292902939714,23,16,60,4,1007,46.03691967126496,35.10090168597592,7
2364,54.2043768896572,29.760062402544854,22,9,85,28,1009,33.16479147666894,31.442751973901153,18
2365,32.09795754721368,40.91819483525213,30,32,66,10,1008,43.27293417969361,37.82527780704282,19
2366,23.98706632118345,14.630607439442636,26,5,81,36,1008,26.511018695674125,21.07996223502277,4
2367,56.593595500831476,22.44772139030445,27,15,82,33,1007,33.55984757007203,19.19145009946497,9
2368,26.75110828715782,0.0,27,16,75,20,1009,28.61263388581073,25.01620565408355,17
2369,32.96924624201434,25.33436848342783,27,27,79,32,1009,31.598094518827914,26.16700888471539,7
2370,73.24303341568915,43.47769426960874,25,19,80,30,1007,52.590578502296296,34.580443596718325,8
2371,30.07214799681972,0.0,19,20,80,6,1013,34.65453115199019,27.67260158023547,14
2372,72.1185,32.607096509277426,26,6,85,14,1011,55.759072474022595,40.8657,3
2373,66.50150806827563,31.998270080454958,27,5,89,74,1009,33.47047733310417,30.58755796093685,15
2374,73.9540666912864,31.46524407518493,23,3,82,53,1009,27.904162360014443,40.750009551556126,11
2375,74.8619076731088,38.54916457842131,24,10,88,12,1009,37.163053324931525,30.64000376545784,11
2376,41.892154803347736,24.470483174802467,28,13,28,0,1011,27.193568058828614,24.726774772171044,17
2377,29.74784836331759,23.00872234036831,25,4,81,50,1006,32.88779449521408,33.38239618744063,16
2378,55.07143290715791,1.7523876092294601,30,16,52,1,1009,31.356356604789028,25.57176568302727,17
2379,59.167164916774944,20.63070316843413,16,16,64,48,1016,29.956976055680794,33.871118059644694,7
2380,33.41321347901428,20.47247166853865,13,23,75,54,1002,31.934300827399948,30.729403701058406,10
2381,74.83917257136154,24.2355147350479,28,15,77,43,1011,60.44523056867258,43.4496568672813,8
2382,74.2032544121745,37.598411766177,15,11,61,76,1026,21.9072469034316,40.73430397174086,10
2383,74.7072656610248,33.97227642762622,27,10,82,64,1008,44.4512737490659,35.31464920068266,11
2384,73.76348856361341,38.96978005294943,27,6,78,60,1008,42.92228902765513,41.062843456622325,8
2385,33.237890812464315,0.0,27,16,74,19,1009,23.076683779620755,27.712641825160297,17
2386,75.35884260828158,23.536727812182992,26,16,85,66,1015,60.94602639000016,44.90722521387549,7
2387,75.0059219431337,31.212983401445218,28,13,30,8,1012,54.62964270697971,43.66651420757302,7
2388,61.12448804891823,27.084901224657823,24,3,91,62,1009,26.059955681450074,30.31059447359303,10
2389,48.1270944873559,28.71522644589652,29,13,28,3,1011,28.93137249209686,28.867356985481074,18
2390,61.42890113623282,50.498293277657325,27,2,90,55,1009,33.69056759443154,27.746364110372067,2
2391,48.93473964340647,11.152510307353413,27,5,32,2,1012,33.83471123739707,33.34001606849458,8
2392,72.82770433319446,31.552194891995093,24,6,75,57,1009,36.25945570361317,40.78273634196544,10
2393,54.124708506482676,0.944851815133581,25,12,53,5,1010,33.68430254136985,27.760816195980983,18
2394,62.40466127169117,35.417167906138644,27,12,37,47,1013,36.73224520699732,38.16257953417821,4
2395,58.62565269891642,31.08204263941029,28,17,72,26,1007,33.856061647916796,31.007943264599614,4
2396,24.87285766364939,21.289961166124506,26,2,82,41,1008,27.19049448988546,23.45809870924374,6
2397,50.46645078370103,12.43760179109585,20,20,68,1,1021,28.18718975425482,32.8523834047585,8
2398,73.2076356811587,34.16817103925774,15,16,82,44,1024,28.17062352666145,26.347842376243968,11
2399,30.825338263394364,17.192018171721696,28,16,72,31,1007,44.1073988876184,38.309346061722216,6
2400,51.15516205053818,18.553590076403307,16,25,79,93,1012,27.529008510216343,20.55420483820028,14
2401,49.655465181807614,0.0,24,3,68,39,1013,27.99425695371559,33.18894066992692,16
