,batting_consistency,batting_form,batting_temp,batting_wind,batting_rain,batting_humidity,batting_cloud,batting_pressure,batting_viscosity,batting_inning,batting_session,toss,venue,opposition,runs_scored,balls_faced,fours_scored,sixes_scored,batting_position,batting_contribution,strike_rate,total_score,total_wickets,total_balls,target,extras,bowling_consistency,bowling_form,bowling_temp,bowling_wind,bowling_rain,bowling_humidity,bowling_cloud,bowling_pressure,bowling_viscosity,bowling_session,bowling_venue,bowling_opposition,deliveries,wickets_taken,bowling_contribution,economy
1408,58.7808,42.8838,27,15,5,67,19,1007,2,1,0,1,24.4179,34.9796,0,0,0,0,1,0.06282722513089,92.31,191,10,247,191.0,5,0.0,0.0,24.0,11.0,0.0,81.0,18.0,1009.0,3.0,0.0,0.0,0.0,0,0,0.0,0
1409,12.3153,9.309,15,15,0,78,52,1016,3,1,0,0,12.3153,12.3153,0,0,0,0,2,0.0,0.0,303,7,300,303.0,10,158.92,40.8051,16.0,18.0,0.0,79.0,52.0,1016.0,3.0,0.0,17.765,18.7302,1,0,0.1485148514851485,2
1410,19.7214,19.7214,14,21,1,90,63,1025,3,1,0,0,16.2746,17.027,0,0,0,0,2,0.0082644628099173,100.0,242,10,299,242.0,7,183.552,183.552,13.0,18.0,3.0,91.0,69.0,1023.0,3.0,0.0,15.2018,27.6534,1,0,0.2644628099173554,2
1411,74.1419,45.9018,25,4,11,100,57,1008,1,2,1,0,39.453,38.0494,0,0,0,0,0,0.0,0.0,187,10,268,269.0,18,264.519,9.7462,27.0,5.0,10.0,95.0,60.0,1008.0,1.0,0.0,26.4389,51.7822,1,0,0.160427807486631,2
1412,53.017,30.6952,28,17,2,74,28,1007,3,1,0,1,38.4293,26.5756,0,0,0,0,1,0.0582959641255605,48.15,223,9,296,223.0,28,0.0,0.0,26.0,14.0,1.0,83.0,33.0,1009.0,3.0,0.0,0.0,0.0,0,0,0.0,0
1413,74.1419,19.8603,26,19,0,75,28,1006,3,1,0,1,54.7206,33.4671,3,3,2,0,0,0.425,85.61,280,4,300,280.0,16,0.0,0.0,23.0,15.0,0.0,87.0,30.0,1008.0,3.0,0.0,0.0,0.0,0,0,0.0,0
1414,0.0,0.0,26,18,3,86,27,1011,2,1,0,1,51.8796,34.0449,0,0,0,1,2,0.0909090909090909,275.0,242,8,210,242.0,13,68.0699,9.28393,25.0,15.0,0.0,86.0,35.0,1012.0,3.0,1.0,15.5146,23.5731,1,0,0.2024793388429752,2
1415,38.8512,25.5484,24,20,0,76,42,1008,3,2,0,0,59.4545,28.3739,0,0,0,0,2,0.0,0.0,75,6,120,75.0,5,413.386,77.9972,28.0,24.0,0.0,62.0,11.0,1007.0,3.0,0.0,15.1195,70.4721,1,1,0.2933333333333333,2
1416,35.5758,4.67477,27,2,4,87,26,1011,2,2,1,0,16.9584,8.89639,0,0,0,0,2,0.0,0.0,225,2,219,225.0,13,594.115,32.3494,28.0,6.0,9.0,85.0,25.0,1010.0,1.0,0.0,60.7292,31.587,1,1,0.1911111111111111,2
1417,62.9666,32.0163,31,10,0,62,0,1006,3,2,1,1,32.5883,28.0572,0,1,0,0,0,0.0861244019138756,47.37,209,8,300,293.0,10,0.0,0.0,34.0,14.0,0.0,49.0,0.0,1005.0,3.0,0.0,0.0,0.0,0,0,0.0,0
1418,35.5758,10.8469,18,23,0,61,90,1013,3,2,0,1,21.6739,14.2842,0,0,0,0,2,0.0040485829959514,20.0,247,10,275,335.0,8,594.115,13.7658,20.0,22.0,0.0,48.0,27.0,1013.0,3.0,0.0,35.5419,79.1412,1,0,0.2469635627530364,2
1419,58.7808,27.2425,20,25,0,85,4,1013,3,1,0,1,7.58443,16.2816,0,0,0,0,1,0.0174216027874564,33.33,287,6,300,287.0,11,0.0,0.0,20.0,23.0,0.0,85.0,4.0,1013.0,3.0,0.0,0.0,0.0,0,0,0.0,0
1420,53.017,19.3758,14,11,1,74,78,1015,3,1,0,0,37.7661,43.3932,0,1,0,0,0,0.0390625,27.03,256,8,300,256.0,20,0.0,0.0,14.0,12.0,0.0,80.0,71.0,1016.0,3.0,0.0,0.0,0.0,0,0,0.0,0
1421,50.1772,30.4913,15,14,0,83,100,1003,3,1,0,0,23.1454,32.2803,2,2,2,0,0,0.3880597014925373,96.3,201,10,221,201.0,35,0.0,0.0,15.0,19.0,1.0,83.0,51.0,1001.0,3.0,0.0,0.0,0.0,0,0,0.0,0
1422,17.6814,17.6814,31,36,0,64,14,1009,3,1,0,0,18.2324,15.5521,0,1,0,0,2,0.0935960591133004,61.29,203,8,300,203.0,27,79.9514,79.9514,28.0,28.0,0.0,75.0,5.0,1010.0,3.0,0.0,34.6955,70.245,0,0,0.0788177339901477,2
1423,40.9425,24.3393,27,6,0,41,17,1016,3,2,0,1,31.409,30.3805,0,0,0,0,0,0.0434782608695652,60.0,138,10,194,252.0,14,0.0,0.0,31.0,7.0,0.0,31.0,22.0,1015.0,3.0,0.0,0.0,0.0,0,0,0.0,0
1424,0.0,0.0,25,13,0,38,0,1014,3,1,0,1,21.0868,20.8572,0,0,0,0,2,0.0316742081447963,116.67,221,10,300,221.0,9,0.0,0.0,25.0,15.0,0.0,30.0,3.0,1011.0,3.0,0.0,5.60933,5.93055,1,1,0.1176470588235294,2
1425,72.1185,29.9567,26,19,0,75,28,1006,3,1,0,1,35.104,30.6193,0,0,0,0,0,0.0642857142857142,66.67,280,4,300,280.0,16,0.0,0.0,23.0,15.0,0.0,87.0,30.0,1008.0,3.0,0.0,0.0,0.0,0,0,0.0,0
1426,0.0,0.0,25,4,11,100,57,1008,1,2,1,0,12.4274,7.149,0,0,0,0,2,0.0106951871657754,40.0,187,10,268,269.0,18,68.7865,68.7865,27.0,5.0,10.0,95.0,60.0,1008.0,1.0,0.0,26.1973,37.9249,1,0,0.1818181818181818,2
1427,72.1185,45.5833,26,3,0,82,12,1011,3,2,1,0,56.1313,30.6193,1,2,0,0,0,0.1842105263157894,80.33,266,9,300,278.0,29,0.0,0.0,29.0,9.0,0.0,59.0,20.0,1008.0,3.0,0.0,0.0,0.0,0,0,0.0,0
1428,12.3153,0.4476,18,16,0,52,14,1010,3,2,1,0,17.8891,14.6116,0,0,0,0,2,0.0100671140939597,60.0,298,10,278,320.0,19,158.92,25.6918,19.0,19.0,0.0,45.0,25.0,1009.0,3.0,0.0,23.3743,33.2008,1,0,0.197986577181208,2
1429,0.0,9.84625,23,22,0,55,21,1014,3,2,0,0,0.0,0.0,0,0,0,0,2,0.0,0.0,166,4,225,161.0,6,48.4599,18.7158,21.0,26.0,0.0,62.0,46.0,1016.0,3.0,0.0,9.28663,9.80237,1,1,0.3012048192771084,2
1430,38.8512,24.9136,16,11,0,70,16,1002,3,2,0,1,24.4268,15.1969,0,0,0,0,2,0.0,0.0,144,10,167,226.0,15,413.386,30.6181,18.0,19.0,0.0,66.0,33.0,1002.0,3.0,0.0,21.1885,50.6218,1,1,0.4166666666666667,2
1431,50.1772,38.0171,15,15,0,78,52,1016,3,1,0,0,54.9284,34.0881,1,1,1,0,0,0.1056105610561056,84.21,303,7,300,303.0,10,0.0,0.0,16.0,18.0,0.0,79.0,52.0,1016.0,3.0,0.0,0.0,0.0,0,0,0.0,0
1432,58.7808,26.6489,22,12,0,84,8,1009,3,2,1,0,24.4179,26.6371,0,0,0,0,1,0.0291970802919708,100.0,274,10,274,295.0,29,0.0,0.0,27.0,19.0,1.0,62.0,7.0,1007.0,3.0,0.0,0.0,0.0,0,0,0.0,0
1433,35.5758,24.4585,29,11,0,28,6,1009,3,1,0,1,8.7246,11.1306,0,0,0,0,2,0.0075187969924812,50.0,266,9,300,266.0,9,594.115,40.9675,25.0,8.0,0.0,35.0,5.0,1010.0,3.0,1.0,5.9323,68.7139,1,1,0.075187969924812,2
1434,53.017,23.2927,29,6,0,71,19,1010,3,1,0,0,24.6081,24.4113,0,0,1,0,1,0.1090047393364928,79.31,211,8,198,211.0,14,0.0,0.0,27.0,4.0,9.0,90.0,25.0,1007.0,1.0,0.0,0.0,0.0,0,0,0.0,0
1435,74.1419,19.8603,28,18,0,73,33,1009,3,1,0,1,41.6468,38.0494,1,1,1,0,0,0.1673306772908366,87.5,251,8,300,251.0,15,264.519,78.6259,27.0,12.0,0.0,83.0,35.0,1011.0,3.0,1.0,46.1399,51.7822,0,0,0.0398406374501992,2
1436,58.7808,24.2897,25,13,0,55,13,1010,3,1,0,0,12.7547,28.0959,0,0,0,0,1,0.0245398773006134,28.57,163,10,236,163.0,9,0.0,0.0,19.0,5.0,0.0,81.0,12.0,1012.0,3.0,0.0,0.0,0.0,0,0,0.0,0
1437,22.7797,22.7797,15,5,1,65,34,1018,3,1,0,0,39.4994,39.0074,0,0,0,1,2,0.046583850931677,214.29,322,8,300,322.0,13,62.0616,62.0616,15.0,2.0,1.0,67.0,13.0,1018.0,3.0,0.0,14.4142,15.2017,1,0,0.0962732919254658,2
1438,0.0,0.0,26,16,2,72,17,1010,3,1,0,1,0.5132,11.3574,0,0,0,0,2,0.0,0.0,195,10,242,195.0,9,0.0,0.0,23.0,11.0,0.0,84.0,27.0,1012.0,3.0,1.0,20.7966,26.3233,1,0,0.1692307692307692,2
1439,19.7214,39.8631,24,1,0,89,53,1010,3,1,0,0,2.56331,32.3852,0,0,0,0,2,0.0,0.0,239,10,294,239.0,19,183.552,22.0636,22.0,3.0,0.0,93.0,37.0,1012.0,3.0,1.0,23.071,34.1266,1,0,0.205020920502092,2
1440,19.7214,3.9266,28,19,3,79,22,1008,2,2,0,0,15.6938,3.59852,0,0,0,0,2,0.0,0.0,229,10,243,305.0,11,183.552,19.6623,29.0,18.0,10.0,71.0,25.0,1009.0,1.0,0.0,41.3512,27.5543,1,1,0.2663755458515284,2
1441,75.4504,33.0998,15,18,0,65,78,1013,3,2,0,1,36.6616,40.6557,0,0,0,0,2,0.0,0.0,297,3,283,294.0,13,354.802,46.1085,16.0,25.0,0.0,77.0,100.0,1010.0,3.0,0.0,22.789,47.8568,1,0,0.0942760942760942,2
1442,19.7214,0.2238,24,27,0,79,2,1014,3,2,1,1,40.3016,17.027,0,0,0,0,2,0.0188679245283018,250.0,265,8,296,265.0,8,183.552,22.6724,26.0,28.0,0.0,71.0,3.0,1013.0,3.0,0.0,8.1368,27.6534,1,1,0.2264150943396226,2
1443,53.017,53.017,17,11,0,76,87,1015,0,1,0,1,24.926,22.2579,1,1,0,0,1,0.2142857142857142,86.44,238,10,300,238.0,8,0.0,0.0,15.0,10.0,1.0,89.0,100.0,1015.0,3.0,1.0,9.6033,10.1364,0,0,0.1050420168067226,2
1444,58.7808,40.2898,27,12,2,84,78,1007,3,1,0,0,39.512,34.9796,2,3,0,0,1,0.3524229074889868,67.8,227,8,300,227.0,3,0.0,0.0,27.0,10.0,0.0,90.0,89.0,1008.0,3.0,0.0,0.0,0.0,0,0,0.0,0
1445,53.017,53.017,27,6,4,89,70,1009,2,1,0,1,38.4293,30.3221,2,3,0,0,1,0.2815126050420168,65.69,238,10,298,238.0,14,0.0,0.0,27.0,7.0,1.0,91.0,57.0,1010.0,3.0,0.0,0.0,0.0,0,0,0.0,0
1446,74.1419,32.8786,20,16,0,61,2,1003,3,2,1,0,52.2736,32.0341,1,2,1,0,0,0.2575757575757575,72.86,198,10,240,306.0,13,264.519,71.8341,32.0,16.0,0.0,24.0,2.0,1001.0,3.0,0.0,20.9627,64.7436,0,0,0.0858585858585858,2
1447,24.3925,24.3925,18,12,0,45,5,1023,3,1,0,0,24.3457,16.696,0,0,0,0,1,0.0508474576271186,75.0,236,10,287,236.0,9,0.0,0.0,20.0,12.0,0.0,40.0,4.0,1020.0,3.0,0.0,4.1979,4.4447,0,0,0.0338983050847457,2
1448,23.6093,23.6093,21,6,0,66,39,1017,3,2,0,0,23.6093,14.8703,0,0,0,0,2,0.0,0.0,249,4,290,247.0,25,288.64,288.64,21.0,6.0,1.0,63.0,67.0,1018.0,3.0,0.0,13.1164,42.5391,1,1,0.2489959839357429,2
1449,19.7214,16.209,28,26,0,79,26,1010,3,1,0,1,9.59859,5.3559,0,0,0,0,2,0.0336538461538461,77.78,208,10,297,208.0,11,183.552,29.6321,27.0,24.0,0.0,82.0,47.0,1010.0,3.0,1.0,27.5644,34.103,1,0,0.110576923076923,2
1450,72.1185,37.929,23,9,1,86,21,1012,3,2,1,0,35.104,40.4249,3,3,2,1,0,0.3807531380753138,90.1,239,2,264,239.0,20,0.0,0.0,27.0,12.0,1.0,64.0,12.0,1008.0,3.0,0.0,0.0,0.0,0,0,0.0,0
1451,72.1185,36.6582,25,13,0,49,27,1011,3,1,0,1,0.2566,38.9143,0,0,0,0,0,0.0,0.0,242,10,290,242.0,16,0.0,0.0,23.0,9.0,0.0,58.0,27.0,1013.0,3.0,0.0,0.0,0.0,0,0,0.0,0
1452,17.6814,13.0391,29,8,1,79,23,1011,3,1,0,1,17.6814,17.6814,0,0,0,0,2,0.0,0.0,366,6,300,366.0,15,79.9514,27.5657,27.0,9.0,1.0,87.0,40.0,1012.0,3.0,1.0,5.21963,5.52017,1,1,0.0546448087431694,2
1453,35.5758,4.49621,23,7,0,88,7,1010,3,2,1,0,5.6652,14.2842,0,0,0,0,2,0.0,0.0,312,10,278,377.0,11,594.115,49.0152,26.0,18.0,0.0,65.0,14.0,1008.0,3.0,0.0,25.0992,79.1412,1,1,0.1891025641025641,2
1454,50.1772,52.3959,35,9,0,44,0,1003,3,2,1,0,28.3766,32.2803,0,0,0,0,1,0.1075949367088607,100.0,158,10,248,250.0,13,0.0,0.0,39.0,6.0,0.0,38.0,0.0,1002.0,3.0,0.0,0.0,0.0,0,0,0.0,0
1455,35.5758,35.5758,25,4,6,82,51,1006,2,1,0,0,21.6035,22.6286,0,0,0,0,2,0.0,0.0,236,8,300,236.0,22,594.115,594.115,24.0,4.0,0.0,86.0,34.0,1008.0,3.0,1.0,49.9731,93.0253,1,0,0.2076271186440678,2
1456,50.1772,29.7986,27,26,0,76,35,1009,3,2,0,0,35.2199,20.7544,0,0,0,0,0,0.0483870967741935,90.0,186,2,206,186.0,7,0.0,0.0,29.0,23.0,0.0,67.0,61.0,1011.0,3.0,0.0,0.0,0.0,0,0,0.0,0
1457,0.0,0.0,29,11,0,28,6,1009,3,1,0,1,23.3226,18.9016,0,0,0,0,2,0.0714285714285714,95.0,266,9,300,266.0,9,0.0,0.0,25.0,8.0,0.0,35.0,5.0,1010.0,3.0,1.0,7.4096,24.9576,0,0,0.0789473684210526,2
1458,28.3833,0.2238,22,9,1,60,11,1018,3,2,1,1,37.2249,23.2074,0,0,0,0,2,0.0187793427230046,33.33,213,10,268,327.0,5,186.993,14.71,22.0,4.0,3.0,55.0,45.0,1017.0,2.0,0.0,41.6876,61.9962,1,0,0.272300469483568,2
1459,58.7808,26.6489,26,24,0,81,14,1010,3,2,1,0,21.3394,26.6371,0,0,0,0,1,0.0443686006825938,68.42,293,9,300,315.0,23,0.0,0.0,27.0,26.0,0.0,78.0,5.0,1010.0,3.0,0.0,0.0,0.0,0,0,0.0,0
1460,75.4504,41.961,15,8,0,90,0,1017,3,2,1,0,40.5341,28.3293,0,1,0,0,1,0.0848056537102473,77.42,283,7,296,281.0,15,354.802,35.0584,22.0,8.0,0.0,58.0,0.0,1018.0,3.0,0.0,27.8505,48.0335,1,1,0.1519434628975265,2
1461,55.6003,20.3849,24,11,0,46,9,1018,3,2,1,0,14.0646,24.3489,0,0,0,0,2,0.0192926045016077,100.0,311,10,298,323.0,16,441.988,36.8797,25.0,10.0,0.0,50.0,4.0,1016.0,3.0,0.0,25.0018,80.4983,1,0,0.1704180064308681,2
1462,35.5758,24.4585,25,7,6,66,19,1005,2,2,0,1,16.5791,11.1306,0,0,0,0,2,0.0,0.0,314,8,299,313.0,21,594.115,40.9675,26.0,5.0,0.0,57.0,12.0,1009.0,3.0,0.0,23.1186,68.7139,1,1,0.2515923566878981,2
1463,22.8244,20.5623,9,7,0,80,23,1023,3,2,1,0,12.0372,19.4488,0,0,0,0,2,0.0411522633744856,47.62,243,9,266,240.0,14,105.123,30.9399,13.0,13.0,0.0,56.0,44.0,1022.0,3.0,0.0,17.7774,19.8435,1,0,0.1440329218106996,2
1464,60.1022,32.2591,29,9,2,76,19,1007,3,1,0,1,16.5141,37.9844,1,1,0,0,0,0.1557093425605536,81.82,289,6,300,289.0,22,0.0,0.0,25.0,1.0,3.0,89.0,17.0,1008.0,2.0,0.0,0.0,0.0,0,0,0.0,0
1465,75.4504,23.3196,29,6,0,39,0,1013,3,1,0,1,72.0645,49.4372,1,1,1,0,1,0.1937716262975778,143.59,289,6,300,289.0,7,354.802,37.936,26.0,9.0,0.0,44.0,0.0,1011.0,3.0,0.0,23.1152,23.0954,1,0,0.1522491349480969,2
1466,75.4504,75.4504,16,9,0,67,7,1020,3,2,0,1,63.9819,45.2291,3,3,2,1,1,0.4422310756972111,84.09,251,8,300,393.0,11,354.802,354.802,19.0,5.0,0.0,57.0,15.0,1019.0,3.0,0.0,7.1438,82.1064,0,0,0.0358565737051792,2
1467,74.1419,39.2092,28,25,2,73,68,1009,3,1,0,0,44.7208,33.4671,0,0,0,0,0,0.0218181818181818,42.86,275,7,270,275.0,13,264.519,30.6016,27.0,21.0,0.0,79.0,100.0,1009.0,3.0,0.0,100.306,50.4942,0,0,0.0618181818181818,2
1468,24.9177,32.5929,25,13,0,49,27,1011,3,1,0,1,27.2527,16.2269,0,1,0,0,2,0.1198347107438016,90.63,242,10,290,242.0,16,160.701,31.8588,23.0,9.0,0.0,58.0,27.0,1013.0,3.0,0.0,18.8902,52.8276,1,0,0.1776859504132231,2
1469,28.35,28.35,27,9,0,52,3,1012,3,1,0,1,13.4476,24.0992,0,0,0,0,0,0.04,60.0,225,10,297,225.0,23,0.0,0.0,23.0,8.0,0.0,74.0,6.0,1011.0,3.0,0.0,0.0,0.0,0,0,0.0,0
1470,22.8727,22.8727,25,4,6,82,51,1006,2,1,0,0,26.0047,12.5097,0,0,0,0,2,0.0381355932203389,81.82,236,8,300,236.0,22,140.869,140.869,24.0,4.0,0.0,86.0,34.0,1008.0,3.0,1.0,21.5888,32.885,1,2,0.2288135593220339,2
1471,72.1185,28.3124,22,9,1,60,11,1018,3,2,1,1,27.6,30.6193,0,0,0,0,1,0.0657276995305164,100.0,213,10,268,327.0,5,0.0,0.0,22.0,4.0,3.0,55.0,45.0,1017.0,2.0,0.0,0.0,0.0,0,0,0.0,0
1472,62.9666,26.0915,25,4,6,99,54,1010,2,2,1,1,26.0712,29.9183,1,1,1,0,0,0.1800947867298578,82.61,211,3,225,210.0,16,0.0,0.0,27.0,5.0,4.0,91.0,51.0,1009.0,2.0,0.0,0.0,0.0,0,0,0.0,0
1473,23.6093,14.0414,27,14,8,88,20,1008,1,1,0,1,5.80232,15.9986,0,0,0,0,2,0.00390625,33.33,256,9,300,256.0,15,288.64,12.9424,26.0,12.0,9.0,91.0,36.0,1010.0,1.0,1.0,19.2161,52.63,1,0,0.1953125,2
1474,22.8727,22.8727,29,23,2,74,27,1009,3,1,0,1,22.8727,9.5315,0,0,0,0,2,0.0,0.0,316,5,300,316.0,9,140.869,140.869,28.0,21.0,0.0,79.0,47.0,1007.0,3.0,0.0,22.7974,29.7032,1,0,0.1930379746835443,2
1475,58.7808,20.3908,28,5,2,70,33,1012,3,1,0,0,24.4179,36.1303,1,1,0,0,0,0.1208791208791208,70.21,273,7,300,273.0,19,0.0,0.0,24.0,3.0,13.0,92.0,46.0,1011.0,1.0,0.0,0.0,0.0,0,0,0.0,0
1476,75.4504,41.961,29,11,0,28,6,1009,3,1,0,1,23.3197,30.9742,0,0,0,0,2,0.056390977443609,107.14,266,9,300,266.0,9,354.802,35.0584,25.0,8.0,0.0,35.0,5.0,1010.0,3.0,1.0,8.813,107.059,0,0,0.0789473684210526,2
1477,0.0,20.3058,29,30,0,77,6,1009,3,2,1,0,1.79374,1.76094,0,0,0,0,1,0.0042016806722689,7.14,238,10,281,306.0,21,0.0,0.0,31.0,31.0,0.0,65.0,9.0,1006.0,3.0,0.0,0.0,0.0,0,0,0.0,0
1478,38.8512,27.9157,22,9,1,60,11,1018,3,2,1,1,2.08819,20.2064,0,0,0,0,2,0.0046948356807511,9.09,213,10,268,327.0,5,413.386,39.2776,22.0,4.0,3.0,55.0,45.0,1017.0,2.0,0.0,23.632,57.8118,1,0,0.3145539906103286,2
1479,72.1185,45.5833,27,2,3,82,37,1010,2,1,0,1,30.046,38.9143,0,0,0,0,0,0.0117647058823529,16.67,170,10,277,170.0,11,0.0,0.0,24.0,4.0,3.0,95.0,47.0,1010.0,2.0,0.0,0.0,0.0,0,0,0.0,0
1480,74.1419,35.8553,29,17,0,54,3,1015,3,2,1,0,27.9052,33.4671,0,0,0,0,0,0.0632183908045977,52.38,174,10,272,201.0,10,264.519,28.3481,30.0,11.0,0.0,46.0,0.0,1013.0,3.0,0.0,7.827,50.4942,0,0,0.0172413793103448,0
1481,60.1022,31.9317,24,20,0,76,42,1008,3,2,0,0,16.5141,31.1885,0,0,0,0,0,0.0133333333333333,20.0,75,6,120,75.0,5,0.0,0.0,28.0,24.0,0.0,62.0,11.0,1007.0,3.0,0.0,0.0,0.0,0,0,0.0,0
1482,74.1419,35.0819,28,25,0,75,8,1012,3,1,0,1,44.7208,33.4671,2,2,1,0,0,0.1684782608695652,88.57,368,4,300,368.0,9,0.0,0.0,27.0,19.0,0.0,78.0,12.0,1012.0,3.0,0.0,0.0,0.0,0,0,0.0,0
1483,55.6003,29.6249,24,17,0,61,11,1013,3,1,0,0,16.4237,31.866,0,0,0,0,2,0.0634920634920634,70.59,189,10,236,189.0,14,441.988,39.3407,22.0,21.0,0.0,71.0,6.0,1014.0,3.0,0.0,6.0629,43.6514,0,0,0.0687830687830687,2
1484,72.1185,36.6582,25,6,0,37,34,1010,3,1,0,1,20.7178,40.8657,0,0,0,0,0,0.018348623853211,26.67,218,9,300,218.0,7,0.0,0.0,25.0,5.0,0.0,36.0,22.0,1010.0,3.0,0.0,0.0,0.0,0,0,0.0,0
1485,40.9425,24.3393,26,12,0,40,2,1017,3,2,0,1,40.1429,37.8742,1,1,0,1,0,0.1847389558232931,124.32,249,10,250,365.0,10,0.0,0.0,26.0,7.0,0.0,38.0,0.0,1017.0,3.0,0.0,0.0,0.0,0,0,0.0,0
1486,19.7214,19.7214,26,18,1,75,22,1010,3,2,1,0,15.6938,19.7214,0,0,0,0,2,0.0,0.0,146,1,112,143.0,8,183.552,183.552,29.0,21.0,5.0,65.0,33.0,1008.0,2.0,0.0,41.3512,16.9847,1,0,0.1575342465753424,2
1487,23.6093,10.7144,28,7,0,66,45,1012,3,1,0,1,7.74727,14.8703,0,0,0,0,2,0.0,0.0,292,7,300,292.0,23,288.64,34.886,24.0,6.0,0.0,86.0,64.0,1011.0,3.0,0.0,23.2574,42.5391,1,1,0.1027397260273972,2
1488,38.8512,24.0802,17,20,1,66,78,1002,3,1,0,0,13.3375,15.1969,0,0,0,0,2,0.028735632183908,71.43,174,10,262,174.0,10,413.386,47.8475,15.0,12.0,0.0,78.0,84.0,1002.0,3.0,1.0,10.6656,50.6218,0,0,0.2068965517241379,2
1489,0.0,0.0,27,2,4,87,26,1011,2,2,1,0,17.731,15.8218,0,0,0,0,2,0.0,0.0,225,2,219,225.0,13,50.2655,50.2655,28.0,6.0,9.0,85.0,25.0,1010.0,1.0,0.0,25.4529,30.0008,0,0,0.0488888888888888,2
1490,74.1419,35.8553,33,15,0,25,8,1012,3,1,0,1,30.7264,38.0494,1,2,1,0,0,0.2060085836909871,60.76,233,8,300,233.0,13,264.519,28.3481,25.0,21.0,0.0,47.0,7.0,1012.0,3.0,0.0,12.8718,51.7822,1,0,0.1158798283261802,2
1491,0.0,4.4578,20,11,0,50,6,1009,3,2,1,1,4.4906,0.0,0,0,0,0,2,0.0,0.0,261,3,269,261.0,24,0.0,20.1244,26.0,9.0,0.0,39.0,4.0,1009.0,3.0,0.0,19.6409,20.1245,1,0,0.1494252873563218,2
1492,60.1022,51.1083,26,24,1,83,68,1009,2,2,0,1,55.6898,35.7069,1,1,1,0,1,0.2412060301507537,104.35,199,2,255,197.0,19,0.0,0.0,26.0,22.0,0.0,80.0,97.0,1011.0,0.0,0.0,0.0,0.0,0,0,0.0,0
1493,19.8964,11.1762,28,26,0,79,26,1010,3,1,0,1,8.14218,12.1846,0,0,0,0,2,0.0432692307692307,69.23,208,10,297,208.0,11,235.698,12.9094,27.0,24.0,0.0,82.0,47.0,1010.0,3.0,1.0,38.5658,46.3844,1,0,0.2740384615384615,2
1494,74.1419,43.1817,22,10,0,51,6,1020,3,2,0,0,45.6176,40.629,3,3,2,0,0,0.3285198555956679,98.91,277,2,278,277.0,7,264.519,63.9562,19.0,12.0,0.0,58.0,41.0,1021.0,3.0,0.0,23.0757,48.7779,1,0,0.1552346570397112,2
1495,74.1419,39.2092,17,7,0,63,74,1025,3,1,0,0,27.3601,34.9702,2,3,1,0,0,0.2366666666666666,65.14,300,9,300,300.0,20,0.0,0.0,19.0,5.0,0.0,60.0,35.0,1024.0,3.0,0.0,0.0,0.0,0,0,0.0,0
1496,42.0114,42.0114,27,3,7,90,84,1010,2,1,0,1,24.6787,30.1287,0,0,0,0,0,0.0176991150442477,200.0,226,10,296,226.0,18,0.0,0.0,24.0,4.0,9.0,97.0,31.0,1010.0,1.0,0.0,0.0,0.0,0,0,0.0,0
1497,0.0,0.0,14,15,0,75,74,1024,3,2,0,1,0.2566,0.2238,0,0,0,0,2,0.0,0.0,119,1,92,119.0,9,58.5243,58.5243,12.0,18.0,0.0,85.0,70.0,1026.0,2.0,0.0,17.7668,16.4044,0,1,0.2184873949579832,2
1498,58.7808,58.7808,18,10,0,68,0,1010,3,2,1,0,10.7207,28.0959,0,0,0,0,1,0.0930232558139534,57.14,43,10,121,302.0,4,0.0,0.0,26.0,14.0,0.0,40.0,0.0,1009.0,3.0,0.0,0.0,0.0,0,0,0.0,0
1499,0.0,0.0,29,16,0,77,22,1009,3,1,0,1,32.8014,23.7148,0,0,0,0,2,0.0408163265306122,240.0,294,8,300,294.0,4,39.3799,39.3799,27.0,13.0,0.0,87.0,43.0,1011.0,3.0,1.0,14.2384,26.7034,0,0,0.0544217687074829,2
1500,0.0,0.0,27,9,0,52,3,1012,3,1,0,1,17.4229,20.3058,0,1,1,0,0,0.0977777777777777,46.81,225,10,297,225.0,23,0.0,0.0,23.0,8.0,0.0,74.0,6.0,1011.0,3.0,0.0,0.0,0.0,0,0,0.0,0
1501,28.3833,20.8572,11,14,1,97,100,1015,3,1,0,0,0.2566,17.1691,0,0,0,0,2,0.0,0.0,67,10,144,67.0,7,186.993,22.0079,11.0,11.0,2.0,98.0,100.0,1015.0,3.0,1.0,2.7945,26.255,0,0,0.1194029850746268,2
1502,58.7808,58.7808,29,9,2,76,19,1007,3,1,0,1,22.6105,26.6371,1,1,0,0,1,0.1314878892733564,77.55,289,6,300,289.0,22,0.0,0.0,25.0,1.0,3.0,89.0,17.0,1008.0,2.0,0.0,0.0,0.0,0,0,0.0,0
1503,50.1772,11.9432,28,19,3,79,22,1008,2,2,0,0,35.2199,30.2217,1,1,1,0,0,0.148471615720524,103.03,229,10,243,305.0,11,0.0,0.0,29.0,18.0,10.0,71.0,25.0,1009.0,1.0,0.0,0.0,0.0,0,0,0.0,0
1504,50.1772,37.7608,22,26,0,33,0,1023,3,1,0,1,28.3766,33.0398,0,0,0,0,0,0.0355555555555555,100.0,225,10,293,225.0,11,0.0,0.0,21.0,28.0,0.0,41.0,0.0,1024.0,3.0,0.0,0.0,0.0,0,0,0.0,0
